"n","dd","d","all","ratio","date"
1.0067,1.0029,0.99517,0.99945,1.3638,2016-05-30
1.001,1.0162,1.0137,1.0101,0.74698,2016-05-31
0.99851,0.99542,0.99494,0.99607,1.1133,2016-06-01
0.99161,0.99457,1.0106,1.0032,0.59764,2016-06-02
0.99844,0.99471,1.0074,1.0032,0.79652,2016-06-03
NA,NA,NA,NA,NA,2016-06-04
NA,NA,NA,NA,NA,2016-06-05
NA,NA,NA,NA,NA,2016-06-06
NA,NA,NA,NA,NA,2016-06-07
NA,NA,NA,NA,NA,2016-06-08
1.0058,1.0091,1.0082,1.0075,0.94704,2016-06-09
0.99949,1.0049,1.0008,1.0008,0.96518,2016-06-10
1.0109,1.012,1.0019,1.0056,1.236,2016-06-11
1.0074,1.0011,0.99646,1.0002,1.3308,2016-06-12
0.99923,1.0067,0.99043,0.99466,1.3251,2016-06-13
1.0342,1.0106,NA,NA,NA,2016-06-14
0.99694,0.99515,1.0201,1.0107,0.5917,2016-06-15
0.97727,0.99769,1.0123,1.0004,0.28382,2016-06-16
1.0168,1.0218,1.0033,1.009,1.3395,2016-06-17
1.0078,1.0011,1.0007,1.0028,1.1894,2016-06-18
0.99846,1.0157,0.99748,0.99964,1.0287,2016-06-19
0.98534,0.99169,0.99278,0.99046,0.74689,2016-06-20
1.0009,1.0012,1.0059,1.004,0.88273,2016-06-21
1.003,0.99465,1.0001,1.0005,1.0794,2016-06-22
0.96668,0.98628,1.0002,0.98906,0.089744,2016-06-23
0.9929,0.99886,0.99056,0.99209,1.0862,2016-06-24
1.0074,1.008,1.0057,1.0064,1.042,2016-06-25
0.9996,0.98055,0.99787,0.99663,1.0501,2016-06-26
1.0012,1.0092,0.99396,0.99767,1.237,2016-06-27
1.0177,1.0012,0.99535,1.0027,1.6993,2016-06-28
1.0146,1.0169,1.0047,1.009,1.2394,2016-06-29
0.99498,0.99211,0.99492,0.99466,1.0017,2016-06-30
1.0104,1.004,1.0047,1.0063,1.1378,2016-07-01
0.99727,1.0003,0.99106,0.99386,1.2244,2016-07-02
0.99753,1.0066,0.99321,0.99598,1.1449,2016-07-03
1.0045,1.0114,0.99465,0.99942,1.3155,2016-07-04
1.0081,1.0089,0.99635,1.0012,1.3575,2016-07-05
0.98877,1.0026,0.99573,0.99432,0.7847,2016-07-06
1.0038,0.99809,1.0011,1.0016,1.0713,2016-07-07
1.0148,1.0011,0.99769,1.0032,1.4977,2016-07-08
1.0025,1.0106,1.0036,1.004,0.97218,2016-07-09
0.98291,0.99769,1.0025,0.99613,0.49904,2016-07-10
1.0072,1.0063,1.0054,1.006,1.0433,2016-07-11
0.99567,0.99245,0.99682,0.99602,0.96562,2016-07-12
0.99659,1.0017,0.99388,0.9955,1.0891,2016-07-13
0.99935,0.99517,0.99672,0.99737,1.0787,2016-07-14
1.0073,0.99534,1.0177,1.0123,0.80881,2016-07-15
1.004,0.99699,0.9987,1.0001,1.1512,2016-07-16
1.0107,0.9899,0.99659,1.0005,1.4243,2016-07-17
1.0093,1.0117,0.99924,1.0036,1.2816,2016-07-18
1.0126,1.0291,1.0031,1.0085,1.2391,2016-07-19
0.99514,0.98817,1.0109,1.0039,0.66807,2016-07-20
0.99135,1.0017,0.99419,0.99402,0.90793,2016-07-21
1.0023,1.0101,1.0054,1.0049,0.92591,2016-07-22
0.99717,1.0032,0.99212,0.99473,1.1758,2016-07-23
1.0013,1.0063,1.0117,1.0079,0.78635,2016-07-24
1.0006,0.99817,1.0077,1.0045,0.83962,2016-07-25
1.0045,1.0179,1.007,1.0073,0.94439,2016-07-26
0.99612,0.99715,0.99619,0.99626,0.99781,2016-07-27
1.0111,1.0133,1.0095,1.0104,1.0347,2016-07-28
1.0056,1.0446,1.0201,1.0178,0.74511,2016-07-29
1.0122,1.016,1.0112,1.012,1.0208,2016-07-30
1.0124,1.015,1.0167,1.0152,0.9186,2016-07-31
1.0019,0.9999,1.0074,1.0048,0.87526,2016-08-01
1.0086,0.99695,0.99537,0.99992,1.4135,2016-08-02
1.0072,1.0078,0.99642,1.0009,1.3254,2016-08-03
0.99646,1.008,1.005,1.0024,0.79462,2016-08-04
1.0138,1.008,1.0005,1.0055,1.3568,2016-08-05
1.0099,1.0009,1.008,1.0079,1.0428,2016-08-06
1.0088,1.0051,1.0006,1.0039,1.2189,2016-08-07
1.0021,1.0021,1.0013,1.0016,1.0205,2016-08-08
1.0176,1.0071,0.99471,1.0036,1.7294,2016-08-09
1.008,1.0275,1.0119,1.012,0.92055,2016-08-10
0.99538,1.0229,1.0067,1.0042,0.73832,2016-08-11
1.0071,1,1.0047,1.0051,1.0568,2016-08-12
0.99809,1.0075,0.99996,0.99996,0.94886,2016-08-13
1.0112,1.0132,1.0037,1.0072,1.1852,2016-08-14
0.99414,1.0036,1.001,0.99881,0.8175,2016-08-15
1.0036,1.0111,1.0125,1.0093,0.81932,2016-08-16
1.0097,1.0079,1.0039,1.0063,1.1428,2016-08-17
1.0065,1.0139,0.99337,1.0001,1.4392,2016-08-18
NA,NA,NA,NA,NA,2016-08-19
NA,NA,NA,NA,NA,2016-08-20
NA,NA,NA,NA,NA,2016-08-21
NA,NA,NA,NA,NA,2016-08-22
1.0041,1.0051,0.99957,1.0018,1.1261,2016-08-23
1.0335,1.0443,1.0199,1.027,1.24,2016-08-24
1.0499,1.0432,1.0256,1.036,1.3899,2016-08-25
1.0418,1.0804,1.023,1.0348,1.3152,2016-08-26
1.0554,1.0559,1.0143,1.0334,1.8062,2016-08-27
1.0433,1.0676,1.0059,1.0255,1.8794,2016-08-28
1.0856,1.0562,1.0081,1.0407,2.732,2016-08-29
1.0696,1.0432,1.0159,1.0385,2.025,2016-08-30
1.0986,1.0528,1.0206,1.0529,2.3644,2016-08-31
1.131,1.1096,1.0328,1.0772,2.4142,2016-09-01
1.068,1.1129,1.026,1.0497,1.6715,2016-09-02
1.0932,1.0812,1.0191,1.0531,2.3286,2016-09-03
NA,NA,NA,NA,NA,2016-09-04
NA,NA,NA,NA,NA,2016-09-05
NA,NA,1.0439,NA,NA,2016-09-06
1.0825,1.0884,1.0198,1.0503,2.1111,2016-09-07
1.0512,1.0487,1.016,1.0331,1.6712,2016-09-08
1.0498,1.0227,1.0042,1.0239,2.1137,2016-09-09
1.0526,1.0484,1.007,1.0288,2.0445,2016-09-10
1.0554,1.043,1.0145,1.0334,1.7988,2016-09-11
1.0418,1.0236,1.0122,1.025,1.6071,2016-09-12
1.0434,1.0193,1.0122,1.0251,1.6398,2016-09-13
1.0087,1.0011,1.0084,1.0079,1.0066,2016-09-14
1.0471,1.0343,1.0097,1.0268,1.8085,2016-09-15
1.0273,1.0467,1.0144,1.0225,1.2532,2016-09-16
1.0373,1.032,1.0137,1.0251,1.4695,2016-09-17
1.0295,1.0018,1.0045,1.0147,1.6091,2016-09-18
1.0573,1.0263,1.0013,1.0265,2.4747,2016-09-19
1.0316,1.0494,1.0172,1.0259,1.2693,2016-09-20
1.0474,1.0518,1.0227,1.0356,1.4162,2016-09-21
1.024,1.0232,1.0323,1.0279,0.88015,2016-09-22
1.0592,1.0639,1.015,1.0372,1.8564,2016-09-23
1.0527,1.0408,1.0184,1.0348,1.6236,2016-09-24
1.0566,1.0269,1.0221,1.0369,1.5892,2016-09-25
1.0445,1.0268,1.0167,1.0293,1.5213,2016-09-26
1.0615,1.0722,1.0322,1.0477,1.4259,2016-09-27
1.0733,1.1025,1.0489,1.0641,1.2853,2016-09-28
1.0939,1.1004,1.0534,1.0748,1.4502,2016-09-29
1.1081,1.0768,1.0286,1.0652,2.2167,2016-09-30
1.0944,1.1092,1.0574,1.0776,1.3942,2016-10-01
1.0749,1.0631,1.0455,1.06,1.3574,2016-10-02
1.102,1.0703,1.056,1.0771,1.4966,2016-10-03
1.1016,1.1145,1.065,1.0852,1.3602,2016-10-04
1.0967,1.1104,1.0804,1.0901,1.1389,2016-10-05
1.0821,1.0767,1.0809,1.0811,1.0099,2016-10-06
1.0538,1.1002,1.0515,1.0565,1.0258,2016-10-07
1.1205,1.1096,1.056,1.0889,1.6959,2016-10-08
1.0627,1.0979,1.0744,1.0708,0.89429,2016-10-09
1.1048,1.0482,1.0848,1.0903,1.1643,2016-10-10
1.093,1.085,1.0679,1.0804,1.2399,2016-10-11
1.0995,1.0905,1.0965,1.0974,1.0223,2016-10-12
1.1178,1.1502,1.0968,1.1108,1.1575,2016-10-13
1.0982,1.1148,1.0957,1.0984,1.0192,2016-10-14
1.0634,1.1004,1.1096,1.087,0.68425,2016-10-15
1.0964,1.1714,1.1157,1.1112,0.87326,2016-10-16
1.0771,1.0342,1.0845,1.0763,0.93884,2016-10-17
1.0975,1.1021,1.0719,1.086,1.2359,2016-10-18
NA,NA,1.087,NA,NA,2016-10-19
1.059,1.0983,1.0739,1.069,0.86508,2016-10-20
1.1117,1.089,1.0965,1.1027,1.1138,2016-10-21
1.0957,1.0815,1.0954,1.0943,1.0018,2016-10-22
NA,NA,NA,NA,NA,2016-10-23
NA,NA,NA,NA,NA,2016-10-24
NA,NA,NA,NA,NA,2016-10-25
NA,NA,NA,NA,NA,2016-10-26
NA,NA,NA,NA,NA,2016-10-27
NA,NA,NA,NA,NA,2016-10-28
NA,NA,NA,NA,NA,2016-10-29
1.1002,1.1362,1.1265,1.1147,0.83879,2016-10-30
1.1247,1.1053,1.1559,1.1363,0.83797,2016-10-31
1.1692,1.1344,1.1375,1.1521,1.182,2016-11-01
1.1223,1.1193,1.1264,1.1238,0.97461,2016-11-02
1.1335,1.1442,1.1109,1.1247,1.1536,2016-11-03
1.1009,1.0608,1.0569,1.0779,1.4713,2016-11-04
1.0923,1.0756,1.0922,1.0908,1.0009,2016-11-05
1.0871,1.0994,1.064,1.0779,1.2298,2016-11-06
1.0834,1.0917,1.0751,1.0804,1.0735,2016-11-07
1.1035,1.1364,1.1239,1.1149,0.87312,2016-11-08
1.1439,1.1434,1.139,1.1418,1.0279,2016-11-09
1.1365,1.1284,1.0777,1.1106,1.5141,2016-11-10
1.0527,1.0795,1.0676,1.0612,0.85758,2016-11-11
1.0853,1.0893,1.0638,1.0766,1.214,2016-11-12
1.0628,1.0663,1.0629,1.0631,0.99953,2016-11-13
1.0787,1.0667,1.0801,1.0782,0.98733,2016-11-14
1.1033,1.0789,1.087,1.0942,1.1314,2016-11-15
1.1075,1.0943,1.0439,1.0787,1.7902,2016-11-16
1.0529,1.0478,1.0881,1.0668,0.71825,2016-11-17
1.1149,1.1295,1.0732,1.0986,1.3801,2016-11-18
1.0727,1.0761,NA,1.0764,NA,2016-11-19
1.0884,1.1212,1.0787,1.0873,1.0839,2016-11-20
1.0638,1.0706,1.1236,1.0886,0.62661,2016-11-21
1.1243,1.1594,1.102,1.1183,1.1615,2016-11-22
1.1163,1.1189,1.0918,1.1066,1.1904,2016-11-23
1.1012,1.1279,1.1133,1.1086,0.91878,2016-11-24
1.1037,1.1218,1.1113,1.1084,0.9485,2016-11-25
1.1066,1.1856,1.1897,1.1465,0.63265,2016-11-26
1.1206,1.157,1.1054,1.1173,1.1071,2016-11-27
1.0913,1.1527,1.1111,1.1044,0.8657,2016-11-28
1.0681,1.1013,1.0387,1.0588,1.3905,2016-11-29
1.0427,1.0652,1.0965,1.0656,0.59594,2016-11-30
1.0874,1.0881,1.1003,1.0928,0.90569,2016-12-01
1.0334,NA,1.0279,NA,1.0845,2016-12-02
1.0177,1.0155,1.0308,1.0226,0.80602,2016-12-03
1.0249,1.0269,1.0419,1.0319,0.78292,2016-12-04
1.0287,1.0575,1.0189,1.0273,1.1747,2016-12-05
1.0272,1.0185,1.035,1.0295,0.89043,2016-12-06
1.058,1.0704,1.0685,1.0634,0.89985,2016-12-07
1.0606,1.0541,1.024,1.0453,1.6035,2016-12-08
1.042,1.0386,1.0309,1.0372,1.1636,2016-12-09
1.0433,1.0587,1.0881,1.0624,0.64114,2016-12-10
1.1163,1.1015,1.0621,1.0934,1.5484,2016-12-11
1.1075,1.1086,1.0898,1.1005,1.1399,2016-12-12
1.096,1.113,NA,1.0902,NA,2016-12-13
1.0995,NA,1.0784,1.0894,1.1832,2016-12-14
1.058,1.0522,1.0214,1.0427,1.6304,2016-12-15
1.0308,1.0555,1.0486,1.04,0.79144,2016-12-16
1.0359,1.0414,1.0282,1.0335,1.1177,2016-12-17
1.0167,1.0221,1.0509,1.0303,0.60969,2016-12-18
1.0078,1.0253,1.0192,1.0138,0.79581,2016-12-19
1.0355,1.0268,1.0228,1.0297,1.2148,2016-12-20
1,1.0051,1.0143,1.006,0.71882,2016-12-21
1.0022,1.0014,0.99813,1.0006,1.1183,2016-12-22
1.0028,1.0071,1.031,1.0146,0.58233,2016-12-23
1.026,1.0294,1.0149,1.0217,1.216,2016-12-24
1.0077,1.022,1.006,1.0084,1.04,2016-12-25
1.0287,1.0132,1.0097,1.02,1.4082,2016-12-26
1.0241,1.0123,1.0286,1.0248,0.93118,2016-12-27
1.0303,1.0433,1.0285,1.0308,1.0283,2016-12-28
1.0013,1.0027,1.0103,1.005,0.80818,2016-12-29
1.013,1.0175,1.0114,1.0128,1.0328,2016-12-30
1.0125,1.0157,1.0234,1.0171,0.81888,2016-12-31
1.0069,1.0032,1.0112,1.0083,0.91033,2017-01-01
1.0141,1.007,0.99653,1.0064,1.5293,2017-01-02
1.0088,0.99785,1.005,1.0063,1.0933,2017-01-03
0.99148,1.0041,0.99556,0.99422,0.87336,2017-01-04
1.0227,1.0052,1.0001,1.0119,1.6129,2017-01-05
1.0099,1.0024,1.0079,1.0084,1.0468,2017-01-06
1.0139,1.0126,1.0046,1.01,1.2275,2017-01-07
1.0029,1.0015,1.0002,1.0017,1.0713,2017-01-08
1.0031,0.99752,1.0219,1.0101,0.67865,2017-01-09
1.0336,1.0489,1.0862,1.0561,0.57177,2017-01-10
1.0692,1.1019,1.0597,1.0683,1.0991,2017-01-11
1.0603,1.0372,1.0353,1.0482,1.3471,2017-01-12
1.023,1.0321,0.99933,1.0141,1.6592,2017-01-13
1.0115,1.0131,1.0089,1.0106,1.0578,2017-01-14
1.002,1.0136,1.0137,1.0075,0.76808,2017-01-15
1.0173,1.0089,1.0075,1.0125,1.2237,2017-01-16
1.0219,1.0459,1.0179,1.0223,1.0737,2017-01-17
0.99436,1.0037,1.004,0.99914,0.76205,2017-01-18
1.0141,1.0268,1.0361,1.0242,0.69685,2017-01-19
1.0389,1.0303,1.0365,1.0371,1.0326,2017-01-20
1.0067,1.0051,1.0014,1.0043,1.1392,2017-01-21
1.0043,1.0085,1.0042,1.0046,1.0043,2017-01-22
1.0019,NA,NA,NA,NA,2017-01-23
NA,NA,NA,NA,NA,2017-01-24
NA,NA,NA,NA,NA,2017-01-25
1.002,1.0156,1.0077,1.0055,0.87114,2017-01-26
0.99698,1.0162,1.0011,1.0004,0.89013,2017-01-27
1.0205,1.0194,1.0067,1.0146,1.3193,2017-01-28
1.0023,0.99311,1.0076,1.0037,0.87996,2017-01-29
0.98611,1.006,1.0134,0.99927,0.45427,2017-01-30
1.0155,0.99904,0.99455,1.0052,1.6736,2017-01-31
1.002,1.0011,1.0098,1.0052,0.83265,2017-02-01
1.0228,1.0125,1.0101,1.0164,1.2708,2017-02-02
0.99347,0.98198,0.99539,0.99331,0.94008,2017-02-03
1.0081,1.004,1.0126,1.0097,0.90968,2017-02-04
1.0031,1.0036,1.0044,1.0037,0.96962,2017-02-05
1.0055,0.9988,1.005,1.0047,1.013,2017-02-06
0.99124,0.99393,0.99937,0.99495,0.77395,2017-02-07
0.99795,0.99482,1.007,1.0016,0.79322,2017-02-08
1.003,1.002,0.99915,1.0012,1.1078,2017-02-09
0.986,0.99922,0.98903,0.98845,0.88187,2017-02-10
1.002,0.99678,1.0018,1.0015,1.0057,2017-02-11
1.0054,1.007,0.99847,1.0025,1.197,2017-02-12
1.0049,1.0047,0.99964,1.0025,1.1436,2017-02-13
1.0046,0.99676,1.021,1.0113,0.71553,2017-02-14
1.0034,1.0072,1.0118,1.0075,0.82755,2017-02-15
NA,NA,0.99819,NA,NA,2017-02-16
1.0051,1.0095,0.99946,1.0029,1.157,2017-02-17
1.0032,0.99887,0.99564,0.99938,1.2331,2017-02-18
1.001,1.0012,1.0023,1.0016,0.96611,2017-02-19
1.0016,1.004,1.0023,1.0021,0.98074,2017-02-20
1.0217,1.008,1.0022,1.0118,1.5044,2017-02-21
0.98889,0.98869,0.99975,0.99377,0.70139,2017-02-22
1.0011,1.0036,1.0043,1.0028,0.92203,2017-02-23
0.99879,1.0064,1.003,1.0014,0.89336,2017-02-24
1.0264,1.0169,1.0006,1.0137,1.6921,2017-02-25
1.0046,1.0036,1.0023,1.0034,1.0585,2017-02-26
0.98448,0.9831,0.99961,0.99142,0.5824,2017-02-27
0.99336,1.0025,1.0136,1.0036,0.59668,2017-02-28
1.0041,1.0096,1.0062,1.0055,0.95223,2017-03-01
0.9996,1.0031,1.0073,1.0035,0.82419,2017-03-02
0.98778,0.99674,0.98062,0.98505,1.4155,2017-03-03
1.0138,1.0124,1.0035,1.0088,1.2585,2017-03-04
0.99094,1.0067,1.0066,0.99958,0.63785,2017-03-05
1.0093,1.001,0.9817,0.9956,2.5083,2017-03-06
1.0164,1.006,1.0172,1.0159,0.98442,2017-03-07
0.99756,0.99405,1.0035,1.0001,0.85173,2017-03-08
0.99425,0.99075,1.0019,0.9976,0.80227,2017-03-09
0.98536,0.99211,1.0005,0.99336,0.5918,2017-03-10
1.0114,1.009,1.0069,1.0091,1.1013,2017-03-11
1.0004,1.0134,1.0007,1.0016,0.99252,2017-03-12
1.0062,1.0013,1.0038,1.0046,1.0576,2017-03-13
1.0121,1.0013,1.0119,1.0111,1.0059,2017-03-14
0.99727,1.0046,0.99622,0.99735,1.032,2017-03-15
1.0039,1.0073,0.99356,0.99912,1.3431,2017-03-16
0.98637,1.0004,1.0008,0.99461,0.61475,2017-03-17
1.0142,1.0152,1.0104,1.0124,1.0822,2017-03-18
0.99146,1.0136,0.99794,0.99649,0.81259,2017-03-19
1.0022,0.99801,0.99863,1.0001,1.1011,2017-03-20
1.0078,0.98837,0.99712,1.001,1.316,2017-03-21
0.99779,0.99658,0.99614,0.99684,1.0504,2017-03-22
0.99201,0.99787,1.0022,0.99764,0.73688,2017-03-23
1.0039,0.97735,0.99764,0.99851,1.1822,2017-03-24
1.0111,1.0213,0.99819,1.0054,1.3712,2017-03-25
1.0037,0.99275,0.99376,0.9978,1.3279,2017-03-26
0.99781,1.0054,1.0002,0.99966,0.93455,2017-03-27
0.99916,0.98482,0.99066,0.99356,1.3116,2017-03-28
1.0106,1.0135,1.0022,1.0066,1.216,2017-03-29
0.9911,1.0018,0.99849,0.9958,0.78947,2017-03-30
1.0209,1.0118,1.0081,1.0135,1.2863,2017-03-31
1.0078,1.0079,1.0061,1.007,1.0398,2017-04-01
1.0138,1.0141,1.0005,1.0071,1.3587,2017-04-02
0.99559,0.99747,0.99822,0.99711,0.92438,2017-04-03
1.0025,0.99934,0.99397,0.99775,1.2785,2017-04-04
1.0194,0.99483,0.99558,1.0052,1.7396,2017-04-05
0.9931,1.0008,1.0007,0.99768,0.79726,2017-04-06
0.99536,1.0051,0.99989,0.99852,0.87582,2017-04-07
0.98076,0.96741,0.98526,0.98198,0.79471,2017-04-08
0.99248,0.9926,0.9985,0.99573,0.82858,2017-04-09
1.0054,1.0036,1.0092,1.0072,0.91695,2017-04-10
0.99846,1.0029,0.99977,0.99954,0.96405,2017-04-11
1.0009,0.99958,1.0028,1.0018,0.95204,2017-04-12
1.0107,1.0055,1.0067,1.0081,1.0911,2017-04-13
1.0057,1.0061,1.0005,1.0029,1.1394,2017-04-14
1,1.0106,1.0035,1.0028,0.91204,2017-04-15
1.0066,0.99732,1.0001,1.0023,1.1757,2017-04-16
1.0067,0.99449,1.0102,1.0075,0.92649,2017-04-17
0.99926,0.99794,1.0101,1.0051,0.76846,2017-04-18
1.0037,1.0101,1.0037,1.0043,0.9996,2017-04-19
1.0027,1.009,0.99961,1.0016,1.0851,2017-04-20
1.0023,0.99905,0.99507,0.99809,1.2276,2017-04-21
0.99406,0.99682,1.0001,0.99757,0.836,2017-04-22
1.0005,0.98913,1.001,0.9998,0.98746,2017-04-23
1.0048,1.0071,1.002,1.0034,1.0707,2017-04-24
1.0063,1.0055,0.99947,1.0024,1.1887,2017-04-25
1.0042,1.007,1.0138,1.0098,0.80842,2017-04-26
1.0002,0.98808,0.99521,0.9963,1.1578,2017-04-27
1.0074,0.99884,0.99558,0.99993,1.368,2017-04-28
1.01,0.99674,0.99798,1.002,1.3483,2017-04-29
0.99285,0.99478,1.0087,1.002,0.64966,2017-04-30
0.99916,0.99216,0.99955,0.99873,0.98922,2017-05-01
0.98595,0.99302,0.997,0.99278,0.67132,2017-05-02
0.99131,0.98533,1.0006,0.99607,0.74949,2017-05-03
1.0003,1.0051,0.99792,0.99942,1.0686,2017-05-04
0.99416,0.99656,0.99787,0.99651,0.89229,2017-05-05
0.99102,0.99079,0.99855,0.99525,0.78588,2017-05-06
0.99041,0.99988,1.0019,0.99769,0.70249,2017-05-07
1.0034,0.99217,1.0015,1.0013,1.0517,2017-05-08
0.99741,1.009,1.005,1.0029,0.81845,2017-05-09
0.99973,1.0044,1.0041,1.0026,0.89326,2017-05-10
0.9982,1.0123,0.99984,1.0005,0.95507,2017-05-11
0.9967,0.99922,1.0036,1.0009,0.82904,2017-05-12
0.99993,1.0108,1.0034,1.0029,0.91391,2017-05-13
0.99508,1.004,1.0054,1.0018,0.75355,2017-05-14
1.003,0.99815,0.997,0.99904,1.1789,2017-05-15
1.0034,1.001,0.99814,1.0001,1.1511,2017-05-16
1.0036,1.0083,1.0023,1.0033,1.0327,2017-05-17
0.99034,0.99718,0.99463,0.99349,0.86263,2017-05-18
1.0164,1.0004,0.98908,0.99893,2.0621,2017-05-19
1.0018,1.0236,0.99776,1.0017,1.1171,2017-05-20
1.0015,1.0088,0.99555,0.99881,1.1861,2017-05-21
1.0025,1.0005,1.0048,1.0037,0.9434,2017-05-22
1.0055,1.0384,1.0132,1.0132,0.84691,2017-05-23
1.0018,1.0049,0.99203,0.99627,1.3413,2017-05-24
0.9914,0.99845,0.99827,0.99615,0.80303,2017-05-25
0.99839,1.0036,0.99834,0.99886,1.0014,2017-05-26
0.99784,0.99516,1.0002,0.999,0.93487,2017-05-27
0.99691,1.004,1.002,1.0007,0.86816,2017-05-28
1.0102,0.99725,1.0036,1.005,1.1654,2017-05-29
1.0019,1.0008,1.0023,1.002,0.99004,2017-05-30
1.0029,0.99632,0.99791,0.99928,1.1456,2017-05-31
1.0011,1.0156,0.99879,1.0012,1.0661,2017-06-01
0.99919,0.99104,0.99457,0.99561,1.1479,2017-06-02
0.99644,0.9976,0.99883,0.99797,0.9324,2017-06-03
1.0037,1.0011,0.99577,0.99873,1.2457,2017-06-04
0.99966,1.0083,1.0023,1.0022,0.93122,2017-06-05
1.0016,0.99967,1.0076,1.005,0.86444,2017-06-06
1.0025,0.99738,0.99669,0.99849,1.1747,2017-06-07
0.99389,1.0057,1.0033,1.0008,0.76456,2017-06-08
0.9991,0.99983,0.9983,0.9987,1.0228,2017-06-09
1.0066,0.99711,1.0134,1.0098,0.86435,2017-06-10
0.9837,1.0005,1.0028,0.99678,0.51528,2017-06-11
1.0197,1.0277,0.99979,1.0087,1.5471,2017-06-12
1.0027,1.0063,1.0098,1.0073,0.84703,2017-06-13
0.99471,0.98979,1.0037,0.99968,0.77791,2017-06-14
0.99128,0.99814,1.0062,1.001,0.65091,2017-06-15
1.0062,1.0102,0.99667,1.0009,1.2871,2017-06-16
0.9999,1.0015,1.0061,1.0037,0.85542,2017-06-17
1.0067,0.99775,0.99786,1.0005,1.2556,2017-06-18
0.98957,0.99027,0.9985,0.99501,0.74572,2017-06-19
1.0137,1.0042,0.99627,1.0021,1.5285,2017-06-20
1.0024,1.0063,1.0043,1.0039,0.95395,2017-06-21
0.99591,1.0041,1.0091,1.0047,0.71148,2017-06-22
0.99813,1.0038,1.0078,1.0046,0.7831,2017-06-23
1.0096,1.0031,0.99569,1.0005,1.431,2017-06-24
1.01,1.0097,0.99908,1.0033,1.3055,2017-06-25
1.0095,1.0269,1.0118,1.0127,0.95188,2017-06-26
0.98901,0.99476,1.0037,0.99846,0.63612,2017-06-27
1.0087,1.0151,1.0022,1.0054,1.1688,2017-06-28
0.99835,0.99703,1.02,1.011,0.61774,2017-06-29
0.99811,0.99492,0.99977,0.99878,0.95436,2017-06-30
1.0057,1.0043,1.0069,1.0063,0.97191,2017-07-01
1.0075,1.012,1.0051,1.0065,1.0571,2017-07-02
1.0143,1.0147,1.005,1.0088,1.2213,2017-07-03
0.9809,0.9924,1.0068,0.99766,0.40372,2017-07-04
0.99855,1.018,1.0114,1.0082,0.73212,2017-07-05
1.0125,1.023,1.009,1.0114,1.0756,2017-07-06
1.0136,1.0066,1.0058,1.0082,1.1844,2017-07-07
1.0092,1.0031,1.0067,1.0071,1.0564,2017-07-08
1.0119,1.0098,1.0071,1.0088,1.1118,2017-07-09
1.0145,1.0091,1.0381,1.0279,0.68519,2017-07-10
1.0249,1.0196,0.99637,1.0073,1.8657,2017-07-11
1.0285,1.03,1.0311,1.0302,0.96063,2017-07-12
1.0002,1.0057,1.0061,1.0043,0.8624,2017-07-13
0.99695,1.0064,1.0109,1.0063,0.7059,2017-07-14
1.0138,1.0231,1.0303,1.0245,0.75311,2017-07-15
1.0227,1.0224,1.0033,1.0112,1.4859,2017-07-16
0.99818,1.003,0.99908,0.99918,0.97481,2017-07-17
0.99302,1.0066,1.014,1.0067,0.58569,2017-07-18
1.0224,1.023,1.0358,1.0304,0.8148,2017-07-19
1.0002,1.0281,1.0233,1.0164,0.61555,2017-07-20
1.0071,1.0217,1.0163,1.0138,0.82657,2017-07-21
1.0181,1.0082,1.011,1.013,1.1487,2017-07-22
1.0271,1.0313,1.0154,1.0208,1.2243,2017-07-23
1.0419,1.0418,1.0093,1.0227,1.7102,2017-07-24
1.0511,1.0444,1.0153,1.0291,1.6913,2017-07-25
1.0454,1.0388,1.0117,1.025,1.6969,2017-07-26
1.0413,1.0433,1.0272,1.0332,1.2218,2017-07-27
1.0292,1.0298,1.02,1.0238,1.1614,2017-07-28
1.0411,1.0382,1.0159,1.0263,1.4796,2017-07-29
1.0245,1.0813,1.0289,1.0323,0.93231,2017-07-30
1.0381,1.0308,1.0269,1.0311,1.1763,2017-07-31
1.0394,1.0299,1.0298,1.033,1.1439,2017-08-01
1.03,1.0217,1.0286,1.0284,1.0219,2017-08-02
1.0257,1.0343,1.0153,1.0204,1.202,2017-08-03
1.0395,1.0365,1.0132,1.0241,1.5285,2017-08-04
1.0734,1.0425,1.0021,1.0292,2.8388,2017-08-05
1.0551,1.073,1.0489,1.0533,1.0721,2017-08-06
1.0511,1.0237,1.0218,1.032,1.5012,2017-08-07
1.0724,1.0439,1.0223,1.0409,1.851,2017-08-08
1.0399,1.0357,1.0228,1.03,1.2865,2017-08-09
1.0742,1.0655,1.035,1.0514,1.5477,2017-08-10
1.1002,1.074,1.0407,1.0643,1.7688,2017-08-11
1.0553,1.0533,1.0516,1.0531,1.042,2017-08-12
1.0664,1.054,1.0534,1.058,1.1452,2017-08-13
1.1008,1.069,1.0089,1.0458,3.0186,2017-08-14
1.0889,1.0667,1.0233,1.0497,2.0947,2017-08-15
1.0694,1.0231,1.0376,1.0476,1.4286,2017-08-16
1.0855,1.0953,1.0358,1.0585,1.6868,2017-08-17
1.1155,1.0952,1.0436,1.074,1.897,2017-08-18
1.0679,1.0703,1.044,1.0552,1.2961,2017-08-19
1.0517,1.0599,1.0551,1.0543,0.96258,2017-08-20
1.0789,1.068,1.0442,1.0589,1.4304,2017-08-21
1.1464,1.1146,1.0835,1.1088,1.5239,2017-08-22
